video_id,title,publishedAt,viewCount,likeCount
XmiDwm0a1Dc,#30 Data Science at McKinsey (with Taras Gorishnyy),2018-11-13T13:58:50Z,1527,15
rlLQpu2yiFU,#29 Machine Learning & Data Science at Github (with Omoju Miller),2018-11-13T13:58:48Z,558,6
UEBuPqrv8tQ,"#27 Data Security, Data Privacy and the GDPR (with Katharine Jarmul)",2018-11-13T13:58:42Z,443,2
NkosFVrPbzw,#26 Spreadsheets in Data Science (with Jenny Bryan),2018-11-13T13:58:38Z,720,8
LmxTG4KyJEE,#25 Data Science for Everyone (with Jared Lander),2018-11-13T13:58:35Z,474,6
14C_Dv8Brrc,#24 Data Science in the Cloud (with Paige Bailey),2018-11-13T13:58:31Z,313,2
4e_rBd96iGA,#23 Online Experiments at Booking.com (with Lukas Vermeer),2018-11-13T13:58:28Z,920,5
oPmxO6p3x7s,#22 Robust Data Science with Statistical Modeling (with Michael Betancourt),2018-11-13T13:58:25Z,1014,14
WPLMAvGruu0,#21 The Fight Against Cancer (with Sandy Griffith),2018-11-13T13:58:22Z,345,0
OkLX0k1CYCg,#20 Kaggle and the Future of Data Science (with Anthony Goldbloom),2018-11-13T13:58:20Z,654,8
hu-kkxPOOmI,#19 Automated Machine Learning (with Randy Olson),2018-11-13T13:58:02Z,978,9
qc49DGYxwKU,#18 Deep Learning at NVIDIA (with Michelle Gill),2018-11-13T13:57:59Z,393,2
0BDdJ-u4VDY,#17 Biology and Deep Learning (with Sebastian Raschka),2018-11-13T13:57:55Z,645,4
ElN0stPM7sE,#15 Building Data Science Teams (Drew Conway),2018-11-13T13:57:50Z,713,3
UiHGflhuQUk,#13 Fake News Detection with Data Science (with Mike Tamir),2018-11-13T13:57:44Z,1521,9
nCY3iwrNV3I,"#12 Data Science, Nuclear Engineering and the Open Source (with Katy Huff)",2018-11-13T13:57:40Z,441,4
ybpzECQcjsQ,#11 Data Science at BuzzFeed and the Digital Media Landscape (with Adam Kelleher),2018-11-13T13:57:38Z,1120,10
yFVXFgOsTUE,"#10 Data Science, the Environment and MOOCs (with Roger Peng)",2018-11-13T13:57:35Z,737,8
fGujutSS5Po,#9 Data Science and Online Experiments at Etsy (with Emily Robinson),2018-11-13T13:57:32Z,593,4
KDn_ncJFzlw,"#8 Data Science, Astronomy and the Open Source (with Jake VanderPlas)",2018-11-13T13:57:29Z,671,13
bLCmrXT5394,#7 Data Science at Airbnb (with Robert Chang),2018-11-13T13:57:26Z,1761,18
FDhG64EFIN4,#6 Citizen Data Science (with David Robinson),2018-11-13T13:57:22Z,1126,17
orNm4gJORqE,"#5 Data Science, Epidemiology and Public Health (with Maëlle Salmon)",2018-11-13T13:57:19Z,2706,36
DWiwz95WAlI,#4 How Data Science and Machine Learning are Shaping Digital Advertising (with Claudia Perlich),2018-11-13T13:57:16Z,1957,23
dg8VmhUQBos,#3 How Data Science is Revolutionizing the Trucking Industry (with Ben Skrainka),2018-11-13T13:57:12Z,2769,32
knFqeVTV2Vo,#2 How Data Science is Impacting Telecommunications Networks (with Chris Volinsky),2018-11-13T13:57:08Z,4515,57
FiXGBfiqhRY,"#1 Data Science, Past, Present and Future (with Hilary Mason)",2018-11-13T13:57:05Z,12263,156
PwYArckBTZU,Introducing DataFramed,2018-11-13T13:57:01Z,14029,192
2rhmd64gg3o,DataChats | Episode 17 | An Interview with Daniel Chen,2017-05-05T16:08:55Z,1533,20
XWht9WteCCc,New Python tutorial: Introduction to Deep Learning,2017-04-20T15:27:28Z,19219,120
8chcF3eVTaw,Python Tutorial: Visual Exploratory Data Analysis,2017-04-14T14:58:49Z,3409,29
lq72zq1aMUM,Python Tutorial: Exploratory Data Analysis,2017-04-14T14:49:22Z,2238,23
hDtQZWL-3uk,New Python Tutorial: Diagnose data for cleaning,2017-04-14T14:38:29Z,25843,266
8jMZkaqMiZc,DataChats | Episode 16 | An Interview with Peter Bull,2017-04-06T10:43:34Z,978,20
hPcRTDoUltI,R Finance Tutorial: Basic Data Types,2017-03-31T22:47:41Z,973,9
5SRLylcWK-c,R Finance Tutorial: Financial Return,2017-03-31T22:31:39Z,2572,17
ZkzbS5q4nF4,R Tutorial: Introduction to R for Finance,2017-03-31T22:17:46Z,11575,49
jwxpHk47a9g,DataChats | Episode 15 | An Interview with Andreas Müller,2017-03-27T13:44:54Z,911,10
Y5-5uAC8L4Q,Network Analysis Tutorial: Network Visualization,2017-03-24T14:09:15Z,18624,118
GBTyD7alaxA,Network Analysis tutorial: Types of Graphs,2017-03-24T14:00:49Z,6154,34
xnX555j2sI8,Network Analysis Tutorial: Introduction to Networks,2017-03-24T13:49:33Z,58633,386
34h0eAeEDME,DataChats | Episode 14 | An Interview with Hank Roark,2017-03-17T15:52:22Z,831,14
NCTKZfpEkDg,Machine Learning with R Tutorial: Review of k-means clustering,2017-03-16T23:04:39Z,1479,7
lbNwQnoVJKk,Machine Learning with R Tutorial: Introduction to the Pokemon data,2017-03-16T22:59:43Z,2386,13
xjpzDx_nywc,Machine Learning with R Tutorial: How kmeans() works and practical matters,2017-03-16T22:53:29Z,5093,36
YsMAE0k7_6g,Machine Learning with R Tutorial: Introduction to k-means Clustering,2017-03-16T22:44:19Z,4425,10
j1IC48E4Tec,Machine Learning with R Tutorial: Identifying Clustering Problems,2017-03-16T22:36:52Z,3498,26
YaiUNfKym_A,Machine Learning Tutorial: Measuring model performance,2017-03-16T22:23:17Z,5076,48
2Vag3SV4y8w,Machine Learning Tutorial: The Classification Challenge,2017-03-16T22:15:37Z,2555,18
UNVsrFvu1k4,Machine Learning Tutorial: Exploratory Data Analysis,2017-03-16T22:08:19Z,4346,30
Ig1nfPjrETc,Machine Learning Tutorial: Supervised Learning,2017-03-16T22:00:52Z,66861,683
TuaAlpfTeZs,DataChats | Episode 13 | A Presentation by Eric Ma,2017-03-10T14:53:07Z,823,10
9OxJU5APE5c,Python Tutorial: Arithmetic with Series & DataFrames,2017-03-09T23:47:11Z,13997,63
zg2b4GQd2NA,Python Tutorial: Reindexing DataFrames,2017-03-09T23:37:21Z,11830,85
KM1dtuOkb4Y,Python Tutorial: Merging DataFrames with pandas (part 1),2017-03-09T22:59:52Z,31266,232
12A84AX6QIs,R Tutorial: Data Visualization in R (part 5),2017-03-07T20:30:50Z,471,0
Rk2a9JzgwRE,R Tutorial: Data Visualization in R (part 4),2017-03-07T20:24:43Z,908,4
EunkYSYKQF4,R Tutorial: Data Visualization in R (part 3),2017-03-07T19:53:26Z,1547,4
otkvVCBoakc,R Tutorial: Data Visualization in R (part 2),2017-03-07T19:45:40Z,2896,13
sugCiXhEDA0,Python Tutorial: Statistical Thinking in Python II (Part 5),2017-03-07T00:45:55Z,550,5
CBp66odPPCs,Python Tutorial: Statistical Thinking in Python II (Part 4),2017-03-07T00:41:51Z,1167,6
VYIqePA5rFM,Python Tutorial: Statistical Thinking in Python II (Part 3),2017-03-07T00:38:02Z,980,10
PmKOOGVRsmc,Python Tutorial: Statistical Thinking in Python II (Part 2),2017-03-07T00:32:39Z,5947,47
Y2fB6zgPXgE,Python Tutorial: Statistical Thinking in Python I (Part 4),2017-03-07T00:19:08Z,837,4
WupTTm-9hwE,Python Tutorial: Statistical Thinking in Python I (Part 3),2017-03-07T00:01:43Z,501,6
avuTzzpinZ0,R Tutorial: Object-Oriented Programming in R: S3 & R6 (part 5),2017-03-06T23:50:24Z,2702,13
IDa3GM6nkks,R Tutorial: Object-Oriented Programming in R: S3 & R6 (part 4),2017-03-06T23:43:16Z,2487,19
9c6tgl6D5ZU,R Tutorial: Object-Oriented Programming in R: S3 & R6 (part 3),2017-03-06T23:28:22Z,4335,34
9wsZjZXZaJ8,R Tutorial: Object-Oriented Programming in R: S3 & R6 (part 2),2017-03-06T23:13:46Z,7622,56
aR7d9zgCs6c,Python Tutorial: pandas Foundations (part 4),2017-03-06T22:38:37Z,392,2
0lucgSfMi0A,Python Tutorial: pandas Foundations (part 3),2017-03-06T20:32:56Z,782,10
SvRoNOdvRkg,Python Tutorial: pandas Foundations (part 2),2017-03-06T20:19:23Z,1288,6
cHSVG3LdanE,DataChats | Episode 12 | An Interview With David Stoffer,2017-03-03T16:42:53Z,1122,21
zyIN3SE11V0,Python Tutorial: pandas Foundations,2017-02-23T20:03:31Z,4764,43
Kete306Oakc,R Tutorial: Object-Oriented Programming in R: S3 & R6,2017-02-23T19:52:58Z,13589,133
lf8KNdDfprQ,DataChats | Episode 11 | An Interview with Ben Wilson,2017-02-23T15:01:05Z,613,8
bgp9RyU_ysk,Python Tutorial: Statistical Thinking in Python II (Part 1),2017-02-23T00:19:56Z,1066,7
kn7hWianBQs,R Tutorial: Data Visualization in R,2017-02-17T16:58:03Z,18615,88
Z9K_Nt6Cig0,DataChats | Episode 10 | An Interview with Clifford Ang,2017-02-16T21:51:32Z,971,18
DUzbCp4kz4o,DataChats | Episode 9 | Interview with Dhavide Aruliah,2017-02-09T13:50:49Z,1253,18
BORK5okMmTg,DataChats | Episode 8 | An interview with Ben Baumer,2017-02-01T15:26:54Z,764,15
V5zyO-XAFeQ,DataChats | Episode 6 | An Interview With Jo Hardin,2016-12-29T13:05:58Z,1566,19
BeAptv-mdOU,DataChats | Episode 5 | An Interview With Ron Pearson,2016-12-20T22:44:51Z,1941,37
uNGdpXCMrgM,"Matplotlib Plot Tutorial: Histograms, Scatter Plots & Legend",2016-12-16T19:27:52Z,24936,208
fSZBurzBM5U,New Course: Statistical Modeling in R (Part 1),2016-12-15T18:28:16Z,1837,17
JeZD0EH8V-s,New Course: Data Visualization with ggplot2 (Part 3),2016-12-15T18:07:22Z,661,2
2BdImDd9OOE,"DataChats | Episode 4 | An Interview With David Robinson, Data Scientist at Stack Overflow",2016-12-13T15:09:31Z,3742,53
EGj54EdkfKU,New Course: Data Visualization in R,2016-12-12T16:14:26Z,1576,7
2KSc_MPj1j0,DataChats | Episode 3 | An Interview With Charlotte Wickham,2016-12-06T19:21:30Z,4722,47
uswmGsGmDZc,R tutorial: Introducing out-of-sample error measures,2016-11-27T17:04:34Z,17588,88
OwPQHmiJURI,R tutorial: Cross-validation,2016-11-27T17:04:31Z,93727,436
pw8LdDwMOnw,Python tutorial: Statistical Thinking in Python (Part 1),2016-11-22T17:42:17Z,1528,12
-XXGZzqEn6s,Python tutorial: Introduction to Databases in Python,2016-11-22T13:44:54Z,685,2
K-ex0EoJFfE,Interactive Data Visualization with Bokeh,2016-11-18T15:54:00Z,3083,18
BPezEFME7QI,R Tutorial : Interactions among explanatory variables in R,2016-11-10T16:58:45Z,24827,161
1okfV7AMk6E,R Tutorial : Categorical Response Variables in R,2016-11-10T16:50:30Z,5811,15
wamPiS5iXcg,R Tutorial : Multiple explanatory variables in R,2016-11-10T16:46:40Z,11946,43
dE10fBCDWQc,R tutorial: The TDM & DTM with text mining,2016-11-10T16:44:33Z,31817,72
QzTG6nCAdSg,R Tutorial:  R objects for statistical modeling,2016-11-10T16:43:39Z,9342,82
3putwMZpt1E,R tutorial: Cleaning and preprocessing text,2016-11-10T16:42:43Z,33854,172
R6huC9Mf7XQ,R tutorial: Getting started with text mining?,2016-11-10T16:41:10Z,9936,31
UIKHlSjJAPE,R Tutorial: Introduction to Statistical Modeling in R,2016-11-10T16:39:53Z,23727,186
mmz95b1k0J0,R tutorial: What is text mining?,2016-11-10T16:38:24Z,55000,346
dyNVgjXB4pw,R tutorial: Exploratory data analysis wrap up,2016-11-10T16:31:46Z,2099,4
pFba39paD_0,R tutorial: Using tapply() for comparisons,2016-11-10T16:29:36Z,12520,53
0TWH5d151EY,R tutorial: Subsets and histograms,2016-11-10T16:27:46Z,8548,17
m4VJbcb1b1M,R tutorial: Exploratory Data Analysis with Baseball Data,2016-11-10T16:25:57Z,4459,28
_iZWKaeNSxg,R tutorial: Adding indicators to financial data,2016-11-10T16:12:26Z,10526,18
fgzcTzjJf-E,R tutorial: Getting financial data,2016-11-10T16:03:13Z,6867,24
lxsyJ2V5HEw,R tutorial: Why do people trade?,2016-11-10T16:00:46Z,2137,9
VZAYbVC2d3g,R tutorial: Intro to Financial Trading in R,2016-11-10T15:58:52Z,4782,17
0rAVPUNf9yI,R tutorial: PerformanceAnalytics,2016-11-10T15:53:44Z,10950,44
OqsV6Fz50s0,R tutorial: The Portfolio Return,2016-11-10T15:50:33Z,6537,12
Yje7Aa85x-w,R tutorial: The Portfolio Weights,2016-11-10T15:48:13Z,9756,31
j2CfvNXqv2k,ggplot2 tutorial: Box Plots,2016-11-10T15:47:36Z,10475,47
_Zga959lVcs,R tutorial: Intro to Portfolio Analysis in R,2016-11-10T15:44:13Z,3880,10
Gx3_o1JVkPE,R tutorial: Data splitting and confusion matrices,2016-11-10T15:37:33Z,25560,161
YO3HaZibV34,R tutorial: Missing data and coarse classification,2016-11-10T15:34:35Z,9331,73
p0Y-bQYvlng,R tutorial: Histograms and outliers,2016-11-10T15:32:41Z,12662,57
bQR620Bij_Q,R tutorial: Intro to Credit Risk Modeling,2016-11-10T15:28:50Z,81652,805
ET7v_81OrvU,"R tutorial: Importing, exporting and converting time series",2016-11-10T15:10:29Z,35990,96
qXShXRdYofo,R tutorial: xts & zoo for time series analysis,2016-11-10T15:08:20Z,23706,100
kKh9LbW9ucU,R tutorial: Intro to xts & zoo,2016-11-10T15:05:51Z,2937,10
47XU3xnN8kQ,R tutorial: Exploring raw data (part 2),2016-11-10T14:31:17Z,18989,95
dpPJ6qu6sxo,R tutorial: Exploring raw data,2016-11-10T14:29:04Z,35080,261
6PVMJE3HBN0,R tutorial: Introduction to cleaning data with R,2016-11-10T14:26:58Z,74550,387
FmZpldUzdsQ,R Tutorial: Import Table Data,2016-11-10T14:20:14Z,8424,20
9OSB9pmlJpI,R Tutorial: Connect To A Database,2016-11-10T14:14:52Z,97224,374
a74OT-ikQZI,R tutorial: Final thoughts on importing data with R,2016-11-10T14:11:08Z,1519,0
ov3tHvUknUE,R tutorial: read.delim & read.table,2016-11-10T14:07:07Z,25358,107
Eq8Xnueb-50,R tutorial: Introduction and read.csv,2016-11-10T14:04:19Z,37262,116
-jO2wuu7GUQ,ggplot2 tutorial: Multiple Groups and Variables,2016-11-10T13:49:42Z,74205,463
O-HursSzz-Q,Learn ggplot2 with DataCamp,2016-11-10T13:46:57Z,10099,32
R6_LR-f6Tt4,ggplot2 tutorial: Density Plots,2016-11-10T03:11:16Z,18844,119
lEADvlHg7Zs,ggplot2 tutorial: Statistics outside Geoms,2016-11-10T03:09:12Z,15575,48
9HBCPFNvkzQ,ggplot2 tutorial: stats and geoms,2016-11-10T03:08:26Z,7893,61
PiY9hwOkL8U,ggplot2 tutorial: ggplot2 Layers,2016-11-10T03:07:23Z,20319,104
uiTc55clwuA,ggplot2 tutorial: Grammar of Graphics,2016-11-10T03:06:10Z,20553,112
YxKr2a-Y1WE,Learn R: An Introduction to ggplot2,2016-11-10T03:06:00Z,59000,376
0AuPeTUTj9M,Graphical exploratory data analysis with python,2016-11-09T22:12:13Z,36292,72
ap4mfGvgDsM,Python tutorial: Cumulative Distribution Functions,2016-11-09T22:09:43Z,80779,330
mm0gEXElIOY,Plotting Data with Python,2016-11-09T22:06:38Z,32991,52
snkkKrek7TU,Python tutorial: Plotting histograms with Python,2016-11-09T22:03:39Z,138249,426
fPkIFa9uZ9A,Python Tutorial: Exploratory Data Analysis,2016-11-09T21:56:15Z,23231,65
x6xjMgTUsiA,Statistical Thinking in Python,2016-11-09T21:52:58Z,19213,49
Jy5vy9RzbyM,Learn Python: Relational Databases,2016-11-09T21:34:47Z,17882,15
G8zhVGuzdOM,Learn Python: Intro to SQL Queries,2016-11-09T21:32:56Z,39862,119
i35OSGXt7wk,SQLAlchemy: Connecting to a database,2016-11-09T21:30:43Z,93732,584
0r8iIb32WC8,Python tutorial: Introduction to Databases in Python,2016-11-09T21:28:20Z,26770,77
ao_wrsmplNU,Python tutorial: introduction to relational databases,2016-11-09T21:25:08Z,12818,21
zpJjMEHGMRg,Scraping the web with Python,2016-11-09T21:19:24Z,21224,72
v5TIu67oTWg,Python tutorial: HTTP requests to import data from the web,2016-11-09T21:14:30Z,101393,594
pUmz3KaVeqQ,Python tutorial: Importing flat files from the web,2016-11-09T21:10:44Z,14836,55
RUs_etGmZiM,Importing data in Python (Part 2),2016-11-09T21:08:11Z,10236,14
CU07WsE2rnk,Final thoughts: Importing data with Python,2016-11-09T21:01:45Z,9604,15
IGiapV3Wiig,Python Pandas: Importing flat files,2016-11-09T20:57:27Z,16543,28
arIuKd9fpKo,Python NumPy: Importing flat files,2016-11-09T20:51:59Z,29850,127
BD_TOz8NNf0,Importing flat files with Python,2016-11-09T20:49:32Z,15722,49
0MxTZiZkAe0,Getting started with importing data in Python,2016-11-09T20:43:13Z,18016,59
ECd45hfHrps,Importing data in Python - Course One,2016-11-09T20:37:30Z,12140,22
RLuY5GLf3CM,Python Tutorial: Writing functions in Python,2016-11-09T20:19:00Z,8235,17
v9rhVoyKKpI,Data Science Functions in Python,2016-11-09T20:04:37Z,8220,9
rpD1PWr9cqo,Python tutorial: Basic Ingredients of a Python function,2016-11-09T19:54:56Z,7684,10
GocXrnwBrAs,Python Tutorial: Multiple parameters and return values,2016-11-09T19:52:06Z,45975,251
d_Oa6oH1l6c,Python Tutorial: Writing user-defined functions,2016-11-09T19:49:29Z,43264,351
aS4WlOJQ4mQ,Python Tutorial : Customizing plots with python matplotlib,2016-11-09T18:49:00Z,51561,295
Pqu8md5rt-k,Python Tutorial : Histograms with python matplotlib,2016-11-09T18:43:56Z,29294,122
SiCyTcudoSE,Python Tutorial : Basic plots with python matplotlib,2016-11-09T18:28:14Z,91300,447
WUZlyG42ko0,Basic Statistics In Python With Numpy,2016-11-09T02:15:28Z,48099,183
rnw1qixAv1s,How to use Numpy Arrays in Python,2016-11-09T02:15:24Z,64923,294
AGzB7_vsLbE,Learn Numpy for Python,2016-11-09T02:15:20Z,60960,352
AjYeGIsZpuk,How to make use of Python Packages.,2016-11-09T02:15:17Z,47239,236
fbaSAS9DWZw,How to use Python Methods.,2016-11-09T02:15:14Z,57477,418
zbW5NCSn5q8,How to use Python Functions.,2016-11-09T02:15:11Z,47638,207
pvZoOHh-mDQ,How to do List Manipulation in Python,2016-11-09T02:15:06Z,54339,226
oBEpWTSH3F8,How to subset Python Lists,2016-11-09T02:15:01Z,64978,214
Mt0eAXoEj_Y,What is a Python List?,2016-11-09T02:14:58Z,67987,236
OH86oLzVzzw,Variables and Types in Python,2016-11-09T01:53:35Z,111234,373
-Rf4fZDQ0yw,Python For Data Science: Introduction,2016-11-09T01:44:33Z,283049,1529
PNaeWgBYaak,Python Data Science Toolbox (Part 1),2016-11-02T13:47:09Z,1650,15
F2Fw1xCP8H4,DataCamp Retreat Sep 2016 - Course Development Team,2016-10-25T17:36:48Z,3443,2
Q_A93SByFYU,DataCamp Retreat Sep 2016 - Engineering Team,2016-10-25T17:36:48Z,1764,3
5zwib5JVCqU,DataCamp Retreat Sep 2016,2016-10-25T17:36:47Z,715,3
B2Scf2G5uZ8,DataCamp Sep 2016 Retreat Extra Video Clips,2016-10-25T14:38:12Z,2725,9
CLoNO-XxNXU,Pandas Data Structures,2016-10-21T13:45:56Z,65912,88
VyHZCSzj4os,Manipulating Time Series Data in R with xts & zoo,2016-10-17T17:15:23Z,3983,22
4kqTBO5KDr4,20160711 boston ml meetup,2016-07-23T15:52:04Z,2165,21
qglM-L52cB0,Intro to statistics with R - Wrapping up Measures of Variability,2015-12-05T11:10:54Z,1063,8
eW3Ehz-BFJo,Intro to statistics with R - Measures of Variability,2015-12-05T11:10:52Z,1574,2
1A5N4LJ6cCY,Intro to statistics with R - An Intro To Measures of Variability,2015-12-05T11:10:50Z,1137,5
mRVG4Dm99Pw,Intro to statistics with R - Three Measures of Central Tendency,2015-12-05T11:10:48Z,1881,2
AzcsXSVLtTk,Intro to statistics with R - Summarzing Measures of Central Tendency,2015-12-05T11:10:45Z,723,0
K-1xY-dSX00,Intro to statistics with R - An Intro To Measures of Central Tendency,2015-12-05T11:10:43Z,907,4
O5k7nvpFBjo,Intro to statistics with R - Scales of Measurement (part Two),2015-12-05T11:10:41Z,870,3
6xK6tLVD-fk,Intro to statistics with R - Scales of Measurement (part one),2015-12-05T11:10:38Z,1048,5
404q6OG3Hco,Intro to statistics with R - Looking at distributions by using histograms,2015-12-05T11:10:35Z,2238,6
MsEz3TxxTvg,Intro to statistics with R - A summary on using histograms for distribution analysis,2015-12-05T11:10:33Z,1084,2
ZGhqd0hNfhY,Intro to statistics with R - Histograms and distributions in R,2015-12-05T11:10:32Z,1974,2
dMNPMgOTQcg,Intro to statistics with R - Interval & Ratio Variables in R,2015-12-05T11:10:29Z,3072,21
VEcZsvq9EwQ,Intro to statistics with R - Types of Variable Summary,2015-12-05T11:10:27Z,2998,10
0qEHDReVUP4,Intro to statistics with R - Types of variables,2015-12-05T11:10:24Z,11387,55
kknMQZ8bSEw,How to Author R Markdown Reports,2015-12-05T10:38:38Z,6959,37
GPAfjWsKmmQ,Machine Learning in R - Supervised vs. Unsupervised,2015-12-05T10:36:19Z,36144,142
6za9_mh3uTE,"Machine Learning in R - Classification, Regression and Clustering Problems",2015-12-05T10:36:16Z,66425,593
rwobGhobPzY,An Introduction to Machine Learning with R,2015-12-05T10:34:43Z,30417,176
qvSKipqzg3U,R Tutorial : How To Use Conditional Statements in R,2015-12-05T10:28:54Z,99147,482
6PpQS-YLWDQ,R Tutorial - Logical Operators and Vectors in R,2015-12-05T10:28:44Z,43791,307
ZJ7H-3j_-mE,R Tutorial :  Relational Operators in R,2015-12-05T10:28:41Z,24178,126
Yy-ismDUkkQ,Importing Data into R - How to import csv and text files into R,2015-12-05T10:28:37Z,156819,629
opai4Wmp6Zo,Importing Data into R - Using the readr package and fread,2015-12-05T10:28:32Z,31086,131
rf55oB6xX3w,The ggvis R package - How to Work With The Grammar of Graphics,2015-12-05T10:00:15Z,4967,33
nO-j7Qkwr9w,An Introduction to The ggvis Package in R,2015-12-05T10:00:12Z,9351,28
XYSJ8ZmMapw,The data.table Package - Doing j by group,2015-12-05T09:54:43Z,6719,19
j_Bk6v0D6O0,The data.table Package - Selecting columns in j,2015-12-05T09:54:41Z,6628,16
pc1ARG6kbAM,An Introduction to The data.table Package,2015-12-05T09:54:38Z,17881,98
DinigkOmd_I,Dplyr tutorial - An Introduction to the tbl class in dplyr,2015-12-05T09:48:02Z,2823,6
Knko9hkL3q0,Dplyr tutorial - An Introduction to the dplyr package,2015-12-05T09:47:58Z,5566,16
Z3V4Pbxeahg,R Tutorial - How to plot multiple graphs in R,2015-12-04T17:23:46Z,254362,1217
0MrYVzPxBIc,R Tutorial - Customizing Your Plots In R,2015-12-04T17:20:48Z,96709,494
UXeJ1bNYCos,R Tutorial - Making Basic Graphics in R,2015-12-04T17:18:39Z,82253,421
Nh6tSD4i4qs,"R tutorial - Learn How to Subset, Extend & Sort Data Frames in R",2015-12-04T17:16:28Z,174920,1033
9f2g7RN5N0I,R Tutorial - Using the Data Frame in R,2015-12-04T17:13:50Z,199004,1356
g6iyEd6Q0Uk,R Tutorial - How to Subset & Extend Lists in R,2015-12-04T17:11:20Z,43976,221
Px9VNWHja4M,R tutorial - How to Create & Name Lists in R,2015-12-04T17:08:45Z,70165,340
xkRBfy8_2MU,R tutorial - Using Factors in R,2015-12-04T17:06:56Z,189321,1262
GuZQZDCz4hA,R tutorial - Matrix Arithmetic in R,2015-12-04T17:05:18Z,64308,209
wploTQFjnpE,R tutorial - Learn How to Subset Matrices in R,2015-12-04T17:03:22Z,81350,357
O7KL17QZNqg,R tutorial - Learn How to Create and Name Matrices in R,2015-12-04T17:00:29Z,146478,945
o_ldRKmgvHo,R tutorial - Subsetting your Vectors in R,2015-12-04T14:55:53Z,81502,379
nG1pZlGxbXE,R tutorial - Different Ways to Create and Name Vectors in R,2015-12-04T14:52:36Z,72206,310
w5dOALbZ9HE,R tutorial - How to Create and Name Vectors in R,2015-12-04T14:47:44Z,187874,965
SWxoJqTqo08,R tutorial - The True Basics of R,2015-12-04T14:44:46Z,428914,2752
hxlHQ2AtLUk,R tutorial: The basic data types in R,2015-12-04T14:23:28Z,190065,835
q_GUl2YRoVk,DataCamp: Learn R & Data Science By Doing,2015-12-04T13:04:11Z,23063,26
